0,"this privacy policy (the privacy policy) is intended to describe our practices regarding the information we may collect from you (the user or you) when you use our app, the manners in which we may use such information, and the options and rights available to you.capitalized terms which are not defined herein, shall have the meaning ascribed to them in our end user license agreement (the eula), available within our apps."
0,"the company reserves the right to change this privacy policy at any time, so please re-visit this page frequently.we will provide notice of substantial changes of this privacy policy on the app.such substantial changes will take effect seven (7) days after such notice was provided on any of the abovementioned methods.otherwise, all other changes to this privacy policy are effective as of the stated last revised date, and your continued use of the app after the last revised date will constitute acceptance of, and agreement to be bound by, those changes."
0,2. which information we may collect on our users?
0,"last revised: feb 04, 2017"
0,"please note: you are not obligated by law to provide us with any personal information.you hereby acknowledge and agree that you are providing us with personal information at your own free will, for the purposes described in section ??4 below, and that we may retain such personal information in accordance with this privacy policy and any applicable laws and regulations"
0,"please note that the aforementioned notification and consent requirements may vary from state to state, and country to country.you represent, covenant, and warrant that (i) you will review all applicable laws, and to the extent required, obtain such needed legal counsel before you use or allow others to use the recording feature; and (ii) your use of the recording feature does not breach or infringe on the rights of any third party, including the right for privacy.you are solely responsible for complying with any and all applicable laws in connection with your use of the recording feature."
0,"personal information, which is individually identifiable information that identifies an individual, or may with reasonable effort identify an individual, either alone or in combination with other information, or may be of private or sensitive nature."
0,7. opt-out
0,"we collect personal information which you provide us voluntarily.for example, we collect personal information when you contact us directly or through use of certain features of the app."
0,"the company will not share any personal information it collects with any third party, except in the following cases: (a) to satisfy any applicable law, regulation, legal process, subpoena or governmental request; (b) to enforce this privacy policy and/or the eula, including investigation of potential violations thereof; (c) to detect, prevent, or otherwise address fraud, security or technical issues; (d) to respond to users support requests or other correspondences; (e) to respond to claims that any use of the app violates the rights of third-parties; (f) to protect the rights, property, or personal safety of company, any of its users, or the general public; (g) when company is undergoing any change in control, including by means of merger, acquisition or purchase of all or substantially all of its assets; (h) to collect, hold, process and/or manage your personal information through companys authorized third party service providers (for example, mixpanels mobile analytics platform), as reasonable for business purposes, which may be located in a country that does not have the same data protection laws as your jurisdiction; (i) pursuant to your explicit approval prior to the disclosure; or (j) to cooperate with third parties for the purpose of enhancing the users experience."
0,4. what are the purposes of the collection of information?
0,"we take a great care in implementing and maintaining the security of the app, and our users personal information.the company employs industry standard procedures and policies to ensure the safety of its users personal information, and prevent unauthorized use of any such information.however, we do not and cannot guarantee that unauthorized access will never occur."
0,we store the non-personal and personal information either independently or with the help of our authorized third-party service providers as detailed below.
0,we use the following methods of collection:
0,"the app may offer you links to certain third party services applications installed on your device, through which you may further interact with your mobile contacts.please be advised that such third party services are independent from company, and may collect non-personal and/or personal information about you.we assume no responsibility or liability whatsoever with regard to privacy matters or any other legal matter with respect to such third party services.we encourage you to carefully read the privacy policies and the terms of use of such third party services, as their terms, not ours, will apply to any of your interactions with or through such third party services."
0,3. how do we collect information on our users?
0,"the user may voluntarily provide us with any other non-personal and personal information, such as certain contact information provided by the user when contacting us (and any additional information related to such contacts), and/or other information related to actions performed by the user in connection with the app."
0,"the user may additionally grant the app with certain access permissions to information stored on his/her devices address book, regarding the users contacts.such information may also include contact information stored locally by the user via certain third-party applications installed on the device (e.g., skype, whatsapp, viber etc.).such information will not be collected by us and will only be stored locally on the users device, and may be utilized in order to use additional features of the app reliant upon such permissions."
0,"the user may also automatically provide us with certain technical non-personal information and aggregated usage information, such as the users mobile device brand and model, operating system type and version, screen resolution, geo-location, which third party services applications are installed on the users device and users uses thereof through the app, the users manual configurations, ?click-stream, interactions and activities on the app, the period of time the user used the app and related time stamps, crash and error logs, etc."
0,1. your consent c please read carefully.
0,"bk mobility (company, we, our or us) respects the privacy of the users of our mobile application (app), and is fully committed to protect the personal information that users share with it in connection with the use of our app."
0,personal and non-personal information which is being gathered in connection with the app may consist of the following:
0,you can stop all collection of information by the apps easily by uninstalling the application.you may use the standard uninstall processes as may be available as part of your mobile device or via the mobile application marketplace or network.
0,"we collect non-personal information through your use of the app.in other words, we may be aware of your use of the app, and may gather, collect and record the information relating to such usage, either independently or through the help of third-party app as detailed below.we may also collect non-personal information through the processing, analysis and anonymization of personal information provided by you."
0,"by contacting us, you represent that you are free to do so and that you will not knowingly provide company with information that infringes upon third parties rights, including any intellectual property rights.you further acknowledge that notwithstanding anything herein to the contrary, any and all rights, including intellectual property rights in such information provided, shall belong exclusively to the company, and company may use or refrain from using any such information at its sole discretion."
1,5. sharing information with third parties
1,we may collect two types of data and information from our users:
1,"if for any reason you wish us to delete your personal information stored with us and identifying to you, please send us an e-mail, and we will make reasonable efforts to delete any such personal information pursuant to any applicable privacy laws.note that unless you instruct us otherwise we may retain your personal information for a period of six (6) months or a longer period as reasonably needed to provide you with the app and/or as legally required."
1,"by downloading, installing, accessing and/or using the app you agree to the terms and conditions set forth in this privacy policy, including to the collection and processing of your personal information (as defined below).if you disagree to any term hereof, you may not download, install, access or use the app, and must promptly and permanently remove the app and any part thereof from your systems and devices, and cease any and all use thereof."
1,"the app may utilize certain third party software and/or service, in order to collect and/or process the information detailed herein.such software includes without limitation, google analytics, which privacy policy is available at https://support.google.com/analytics/answer/6004245  and flurry, which privacy policy is available at https://policies.yahoo.com/us/en/yahoo/privacy/index.htm."
1,"if you have any questions (or comments) concerning this privacy policy, you are welcome to send us an email at bkmobility @ gmail dot com."
2,"non-personal information, which is non-identifying and non-identifiable information, without particular reference to the identity of the user from which such information was collected; and"
2,"we collect non-personal and personal information in order to provide, operate and improve the app, and any and all features related thereto, including for statistical and research purposes; to enable us to further develop, customize and improve the app based on users common preferences, uses, attributes and anonymized data; to create and provide our research and business partners and affiliates with anonymized data and other aggregated, statistical and/or inferred non-personal information; to enable us to provide our users with a better user experience, with more relevant and accurate information, services, features and functionalities, and with technical assistance and support; and in order to abide by any applicable law."
2,"to use the app, you must be over the age of thirteen (13).the company does not knowingly collect personal information from children under the age of thirteen (13) and does not wish to do so.we reserve the right to request proof of age at any stage so that we can verify that minors under the age of thirteen (13) are not using the app.in the event that it comes to our knowledge that a person under the age of thirteen (13) is using the app, we may prohibit and block such user from using the app and will make all efforts to promptly delete any personal information with respect to such user."
5,9. security
5,8. minors
9,"we do not collect any personal information from you or related to you without your approval, which is obtained, inter alia, through your active acceptance to the privacy policy."
9,6. modification or deletion of personal information
9,?11.third party services
9,?12.changes to the privacy policy
9,10. third party software
9,"for the avoidance of doubt, any non-personal information connected or linked to any personal information shall be deemed as personal information as long as such connection or linkage exists."
9,"for avoidance of doubt, the company may transfer and disclose to third parties or otherwise use non-personal information at its own discretion."
9,privacy policy
9,?13.have any questions?
